Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Cursos;A turma se mostrou motivada para estudar a disciplina.;A turma teve facilidade para acompanhar acompanhar as atividades da disciplina;A turma se empenhou em acompanhar as atividades da disciplina.;Você apresentou plano de ensino contendo: ementa, objetivos, metodologias de ensino, critérios de avaliação, conteúdos e bibliografia da disciplina.;Os conteúdos trabalhados na disciplina foram coerentes com os que foram apresentados no plano de ensino.;Você deu retorno sobre todas as avaliações realizadas: correções, discussão dos pontos principais, esclarecimentos sobre os erros cometidos.;Os recursos didáticos, audiovisuais, tecnológicos empregados pelo(a) docente contribuíram para que a aula fosse mais produtiva.;Você cumpriu a carga horária prevista no semestre para a disciplina.;O grau de dificuldade das avaliações foi compatível com as aulas ministradas.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de formação teórica/prática na área. ;A disciplina contribuiu para a aquisição de cultura geral.;Você dispôs de horário de atendimento extra-classe.; As notas de todas as avaliações parciais foram divulgadas no SIGA até 3 (três) dias antes da data da avaliação subsequente, conforme determina o RAG. ;Você manteve um comportamento respeitoso e cortês em relação aos(às) discentes.
2018;3;DOCENTE_TURMA;82FB2D02E394FE2A3D863A6FEDED3C8F;DEPTO DE ECONOMIA E FINANCAS /ECO;7A85F83302C55E15DB2D966443757816;A;05A|51A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;82FB2D02E394FE2A3D863A6FEDED3C8F;DEPTO DE ECONOMIA E FINANCAS /ECO;7A85F83302C55E15DB2D966443757816;B;05A|51A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;8B39F64375DC78EE9158E540857BB6C7;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;2BE8BEBA288692A039CD403EC1D05C12;B;19A|68A;5;4;5;5;4;4;5;4;5;5;5;5;4;0;5
2018;3;DOCENTE_TURMA;8B39F64375DC78EE9158E540857BB6C7;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;F53A5A99B5F7040B0ED69EC68F94832D;B;19A|68A;5;4;5;5;4;4;5;4;5;5;5;5;4;0;5
2018;3;DOCENTE_TURMA;8B39F64375DC78EE9158E540857BB6C7;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;D75933A5415A7EAA179914C44DF4A317;B;19A|68A;5;4;5;5;4;4;5;4;5;5;5;5;4;0;5
2018;3;DOCENTE_TURMA;8B39F64375DC78EE9158E540857BB6C7;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;30ACA278F6E3B0B335C48D7162BEB7EA;L;19A|68A;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
2018;3;DOCENTE_TURMA;8B39F64375DC78EE9158E540857BB6C7;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;09C7CCA6372C9A8FD2CF9520449D0160;L;19A|68A;5;4;5;4;4;5;5;4;5;5;5;5;5;0;5
2018;3;DOCENTE_TURMA;E0DD5C41E5ED22534A4E5E7CEB9D5DB2;DEPTO DE MATEMATICA /ICE;91E3E945A81C43F3C04F0E5A223581CB;H;09A|35A|65A|65AC|65C|65D|65E|65F|65G|65G-ABI|65GL|76A|81A|82A;2;4;3;5;5;5;3;5;5;0;5;3;5;5;5
2018;3;DOCENTE_TURMA;E0DD5C41E5ED22534A4E5E7CEB9D5DB2;DEPTO DE MATEMATICA /ICE;91E3E945A81C43F3C04F0E5A223581CB;I;24A|25A|49A|50A|65AB|65AD|65AE|65AF|65AG|65AH|65AI|65AJ|65AK|65B|65D|65G|67A|69A|69B|69C|69D|70A;2;4;3;5;5;5;3;5;5;0;5;3;5;5;5
2018;3;DOCENTE_TURMA;07270828BC1DACAFABB627FD934A4B13;DEP Administração - Campus Governador Valadares;1C4C1CFE41D0DAF97B0FC3A16DF64847;A;CDARA|01GV|03GV;4;5;3;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;07270828BC1DACAFABB627FD934A4B13;DEP Administração - Campus Governador Valadares;006793483C8A4C82F6F56964B1243CE0;A;CDARA|01GV|02GV|03GV;4;5;3;5;5;5;5;5;5;5;4;5;5;5;5
2018;3;DOCENTE_TURMA;6F8CB2B505F3968BB464899CE26C32D5;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;0FADE804B574163A40442C0F23B2CE3A;A;CDARA|07GV;5;5;5;5;5;4;4;5;4;5;5;2;1;5;5
2018;3;DOCENTE_TURMA;6F8CB2B505F3968BB464899CE26C32D5;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;EF42B817E6E1DC88630DB9E32B76CEDC;A;CDARA|07GV;4;5;5;5;5;4;4;5;4;4;5;1;1;5;5
2018;3;DOCENTE_TURMA;6F8CB2B505F3968BB464899CE26C32D5;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;EF42B817E6E1DC88630DB9E32B76CEDC;B;CDARA|07GV;4;5;5;5;5;4;4;5;4;4;5;1;1;5;5
2018;3;DOCENTE_TURMA;6F8CB2B505F3968BB464899CE26C32D5;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;4142B06FA555D0FC2F0457A5FA14FE18;A;10GV;3;3;3;5;5;4;4;5;4;3;4;2;1;5;4
2018;3;DOCENTE_TURMA;0B116D66F5A786B3C0C623DF06474D05;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;EB54C92739F52F921AACBDD077A88E74;A;CDARA|08GV;3;2;2;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;0B116D66F5A786B3C0C623DF06474D05;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;DD8CA7EF93255E0BDC55EA10C375843D;A;CDARA|07GV;4;5;5;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;0B116D66F5A786B3C0C623DF06474D05;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;64823A5EBC144A2B45CFCC2CC548386F;A;CDARA|05GV;3;2;2;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;AEC688449B94341B2459A103B963E680;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;7F47768D4FD69BF2361E5A6FC6D6241B;A;07GV;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;AEC688449B94341B2459A103B963E680;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;213963436BE1DE1481A2E48BD9B7679D;A;07GV;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;AEC688449B94341B2459A103B963E680;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;83E18EFDC2286BFFB5AF8BEECCECB384;A;05GV;4;4;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;AEC688449B94341B2459A103B963E680;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;1693A94B010521FB0F085EE10739B782;A;CDARA|06GV;4;4;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;7A55F11D8CEA6BC3826C14048AAC5207;DEP Nutrição - Campus Governador Valadares;100737B13EB589984FB5CA917ED06766;A;08GV;4;5;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;7A55F11D8CEA6BC3826C14048AAC5207;DEP Nutrição - Campus Governador Valadares;824137586ED5348067C51C37D240EA7F;A;08GV;4;5;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;7A55F11D8CEA6BC3826C14048AAC5207;DEP Nutrição - Campus Governador Valadares;4661F286B4A067F906E1B8D145B57D63;A;08GV;4;5;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;7A55F11D8CEA6BC3826C14048AAC5207;DEP Nutrição - Campus Governador Valadares;4661F286B4A067F906E1B8D145B57D63;B;08GV;4;5;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;802A7E493996B18983B9240A2C6F9EC5;DEP Economia - Campus Governador Valadares;937BD5A7E875D7D268821FB689D310B1;A;CDARA|03GV;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;802A7E493996B18983B9240A2C6F9EC5;DEP Economia - Campus Governador Valadares;E03592DCD6C99FF036FC36D10432959E;A;01GV|03GV;4;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;9FA159D50D5FB181A0D7A9653A2D346E;DEP Administração - Campus Governador Valadares;7BEB5D45399FE1B01E55B01B08BC4695;A;01GV|02GV;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;9FA159D50D5FB181A0D7A9653A2D346E;DEP Administração - Campus Governador Valadares;3F1269DD539D7EE2D7BAB461EE387EF0;A;01GV|02GV|03GV;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;C30E285E675B389E56B2C657872A559D;DEP DIREITO - CAMPUS GOVERNADOR VALADARES;718A87A86A79DD62FB4A8619D7C72C02;A;CDARA|02GV|03GV|04GV;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;C30E285E675B389E56B2C657872A559D;DEP DIREITO - CAMPUS GOVERNADOR VALADARES;648D14DEAC640C8D307C6D9C99B2CA54;A;04GV;3;4;3;4;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7352626FFDBC0530961EE34014F64D1E;DEPTO DE LETRAS;9FCC6A55E15128979996B4D838AF8E4B;A;13ABI|13B|13LPO|29A|29ABI|29LPO;4;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;7BA6C0035D85F32FEF490DC011C35EB7;DEPTO DE CIENCIAS ADMINISTRATIVAS;B4D61CD44267027220D10AA3BF3B7B80;B;26A|46A|51A;4;4;4;5;5;5;5;5;5;4;5;4;5;5;5
2018;3;DOCENTE_TURMA;7BA6C0035D85F32FEF490DC011C35EB7;DEPTO DE CIENCIAS ADMINISTRATIVAS;30FA72B4D00C70A37F029EE2B6E976AA;A;26A|77A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7BA6C0035D85F32FEF490DC011C35EB7;DEPTO DE CIENCIAS ADMINISTRATIVAS;03A8985A8D00D57D84F6AF167E9B9019;A;26A|46A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;EFB40FA284C0B9BDA7F79398C7937D48;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;B835FEA29EDBF7F89B92BE4FBA8B4A51;A;24A;5;5;5;5;5;4;4;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;EFB40FA284C0B9BDA7F79398C7937D48;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;B835FEA29EDBF7F89B92BE4FBA8B4A51;B;24A;5;5;5;5;5;4;4;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;EFB40FA284C0B9BDA7F79398C7937D48;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;2675D52F7D15C2AF5DBD05EF05FE9EF6;A;24A;5;5;5;5;5;4;4;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;EFB40FA284C0B9BDA7F79398C7937D48;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;E772F8C49E975B68E495458FA5EF7E99;A;24A;5;5;5;5;5;4;4;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;0E6AA6743861D359F73EE1ED56179B3C;DEPTO DE LETRAS;0E1155A59E4D2A207F4AC2D43EFB6242;A;13ABI|13LPO|29ABI|66A|72A|73A|91A;3;3;3;5;5;5;3;5;5;3;4;5;5;5;5
2018;3;DOCENTE_TURMA;0E6AA6743861D359F73EE1ED56179B3C;DEPTO DE LETRAS;8AE5AB3D5388833AD8F8A96985122627;A;CDARA|13ABI|29ABI|29LIN|66A|72A|73A;3;3;3;5;5;4;5;5;5;3;5;5;5;3;5
2018;3;DOCENTE_TURMA;3998606DDC535C95FB4B1B0BAABE524E;DEPTO FUNDAMENTOS / EFID;6BAD09F82D1DE27321A7BE0393629964;A;21A|21ABI|64A;4;4;5;5;5;5;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;3998606DDC535C95FB4B1B0BAABE524E;DEPTO FUNDAMENTOS / EFID;7CC961DD221A34347421AD528C3EF014;A;21A|21ABI;4;4;5;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;2D44DDDE903A729DF3B957BEAD21C3BD;DEPTO DE MATEMATICA /ICE;52E31FC3813B45C644F44CC75FC013E2;A;65A|65AD|65AF|65D|65F|82A;2;1;1;5;5;4;3;5;5;5;5;0;5;1;5
2018;3;DOCENTE_TURMA;2D44DDDE903A729DF3B957BEAD21C3BD;DEPTO DE MATEMATICA /ICE;1794730BDA4AAF9DC4BF69C1D8F308B3;A;59E|59G|61A|61B|61D|61E|61F|61G|61H|61I|62A|62C|62D|62G|62J|62K|62L|62M|62N|62O|62P|81A;2;1;2;5;5;4;4;5;5;4;5;0;5;5;5
2018;3;DOCENTE_TURMA;EBC3A37C0F319679CA6CB56E7BDD7831;DEPTO DE DIREITO PUBLICO MATERIAL /DIR;7D8DB47B6171C8C13ABC2B56A95D0FAA;M;04A|34A;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;EBC3A37C0F319679CA6CB56E7BDD7831;DEPTO DE DIREITO PUBLICO MATERIAL /DIR;7D8DB47B6171C8C13ABC2B56A95D0FAA;N;04A|34A;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;EBC3A37C0F319679CA6CB56E7BDD7831;DEPTO DE DIREITO PUBLICO MATERIAL /DIR;5D9141FF617324E6F5219A73F2DB831D;N;04A|34A;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5
2018;3;DOCENTE_TURMA;C9AC1AC951E1D97B80267E4E5C1CF9EE;DEPTO DE CIRCUITOS ELETRICOS /ENG;0143D080F04EE9997174030688B1459C;A;65AJ|65AK|65AL|65L|69A|69B|69C|69D|70A;3;3;3;5;5;5;5;5;5;5;4;3;5;5;5
2018;3;DOCENTE_TURMA;C9AC1AC951E1D97B80267E4E5C1CF9EE;DEPTO DE CIRCUITOS ELETRICOS /ENG;A941F8D6A88031543C242962A3D0BC68;A;65AL|65J|65L|69D;3;3;2;5;5;5;5;5;5;5;4;3;5;5;5
2018;3;DOCENTE_TURMA;505325C1417DE167C26961AD835D2A5E;DEPTO DE CIENCIA DA RELIGIAO /ICH;8D6C9C96EA2D8E758AD208D6FE589114;A;72A|72B|72BL|73A|73B|73BL;3;2;2;5;3;5;5;4;5;3;5;5;4;4;5
2018;3;DOCENTE_TURMA;505325C1417DE167C26961AD835D2A5E;DEPTO DE CIENCIA DA RELIGIAO /ICH;90422A66935614202D2E1896BCD3BBD2;A;72B|72BL|73B|73BL;4;4;4;5;5;5;5;5;5;5;5;5;3;4;5
2018;3;DOCENTE_TURMA;9AD3A90740DFD05D8EC47D8A6B993DB4;DEP Ciências Contábeis - Campus Governador Valadares;BD817A1E5C92DCE2DEE510422C1E1E7E;A;01GV|03GV;3;0;0;5;5;2;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;9AD3A90740DFD05D8EC47D8A6B993DB4;DEP Ciências Contábeis - Campus Governador Valadares;50834D252F0067F4CE4CDDDD2C189E4C;A;02GV;3;3;3;5;5;2;5;5;5;4;4;5;5;5;5
2018;3;DOCENTE_TURMA;7A7BE013AC6EAD07B9A6510009D36BA5;DEPTO DE ENERGIA ELETRICA /ENG;E5172618CA84FFD2260718F22D6CAF6E;D;65A|65AI|69A|69B|70A;4;4;4;5;5;5;4;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;7A7BE013AC6EAD07B9A6510009D36BA5;DEPTO DE ENERGIA ELETRICA /ENG;E5172618CA84FFD2260718F22D6CAF6E;E;65AH|69A|69B|69C|70A;4;4;4;5;5;5;4;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;7A7BE013AC6EAD07B9A6510009D36BA5;DEPTO DE CIRCUITOS ELETRICOS /ENG;F530F1964DCF8DD46C4D863CC66241CF;C;CDARA|65A|65AJ|69C|69D|70A;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7A7BE013AC6EAD07B9A6510009D36BA5;DEPTO DE ENERGIA ELETRICA /ENG;5BF6E994F9BAA1093EC3D85336BD8B8D;A;24A;4;3;4;5;5;5;4;5;5;4;5;3;5;5;5
2018;3;DOCENTE_TURMA;7A7BE013AC6EAD07B9A6510009D36BA5;DEPTO DE ENERGIA ELETRICA /ENG;5BF6E994F9BAA1093EC3D85336BD8B8D;B;24A|65AH;3;3;4;5;5;5;4;5;5;4;5;3;5;5;5
2018;3;DOCENTE_TURMA;0FC912016BE97C737FBF1F213523505C;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;B;CDARA|69A|69B|82A;5;3;4;5;5;4;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;0FC912016BE97C737FBF1F213523505C;DEPTO DE CIENCIA DA COMPUTACAO /ICE;17F4C498406F81B55390864476C5C118;A;65A|65AB|65AC|65B|65C|76A;3;2;2;5;5;4;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;0FC912016BE97C737FBF1F213523505C;DEPTO DE CIENCIA DA COMPUTACAO /ICE;FEEBDE93276579A8987B8A73BE6B5C4E;A;35A|65A|65AB|65AC|65B|65C|76A;4;4;2;5;5;4;4;5;5;4;3;4;5;5;5
2018;3;DOCENTE_TURMA;191B2D27B280D7AF6809CA2A16D35F17;DEP Ciências Contábeis - Campus Governador Valadares;4FF7C15B3C6B6DB4F118BCC6D4BFD6FC;A;01GV|03GV;2;2;2;5;4;5;5;5;4;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;191B2D27B280D7AF6809CA2A16D35F17;DEP Ciências Contábeis - Campus Governador Valadares;23EB2057363EBF496FB97534A2CBA6DC;A;02GV;5;3;4;5;5;5;5;5;4;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;AB53A661C1E613CC546A9C6FD9971E5A;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;F60C8F209917AD97D1F7458E29EDDDE7;N;24A|65AH;5;5;4;5;5;3;5;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;AB53A661C1E613CC546A9C6FD9971E5A;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;F60C8F209917AD97D1F7458E29EDDDE7;O;24A|69C;5;5;4;5;5;3;5;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;AB53A661C1E613CC546A9C6FD9971E5A;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;F60C8F209917AD97D1F7458E29EDDDE7;P;24A|65A;5;5;4;5;5;3;5;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;AB53A661C1E613CC546A9C6FD9971E5A;DEPTO DE TRANSPORTES E GEOTECNIA -TRN;F60C8F209917AD97D1F7458E29EDDDE7;Q;24A|65A;5;5;4;5;5;3;5;5;5;5;5;3;5;5;5
2018;3;DOCENTE_TURMA;CD37F7D720774C31E3F9385958DAAA27;DEPTO DE CIRCUITOS ELETRICOS /ENG;34E0810A0B3EA08C50EA30CE409B647A;A;25A|50A|65AH|65AI|65AJ|65AL|69A|69B|69C|69D|70A;4;4;5;5;5;5;5;5;5;5;4;3;5;5;5
2018;3;DOCENTE_TURMA;CD37F7D720774C31E3F9385958DAAA27;DEPTO DE CIRCUITOS ELETRICOS /ENG;34E0810A0B3EA08C50EA30CE409B647A;B;25A|50A|65AI|65AJ|65AK|65AL|65I|69A|69B|69C|69D|70A;3;3;3;5;5;5;5;5;5;5;4;3;5;5;5
2018;3;DOCENTE_TURMA;CD37F7D720774C31E3F9385958DAAA27;DEPTO DE CIRCUITOS ELETRICOS /ENG;F530F1964DCF8DD46C4D863CC66241CF;D;CDARA|65A|69B|69C|69D|70A;4;4;4;5;5;5;5;5;5;5;4;5;4;5;5
2018;3;DOCENTE_TURMA;089973A96BE485773D20849BB184177E;DEPARTAMENTO DE EDUCAÇÃO;1711B5F419ADE544A6DA4E6F8EE41C86;A;21A|21L;4;5;4;5;5;5;4;5;5;5;5;5;4;4;5
2018;3;DOCENTE_TURMA;089973A96BE485773D20849BB184177E;DEPARTAMENTO DE EDUCAÇÃO;D7AE61B358F6A4828D1B731F458B924D;A;21A|21L;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;DF8288BC2A464B839B4EFD42D7F71D30;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;2499CC19A1BB7C8CBEB0A6EE5502BFBB;A;49A;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;DF8288BC2A464B839B4EFD42D7F71D30;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;00918D7A42E6721571CFE899209D653C;A;65AM|65M|71A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;DF8288BC2A464B839B4EFD42D7F71D30;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;00918D7A42E6721571CFE899209D653C;B;65AM|65M|71A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;DF8288BC2A464B839B4EFD42D7F71D30;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;C57F0E64E12B3AD0D5F5DA0365E742E7;A;65AM|65M|71A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;563CFCC0F1FE03885F98CEBBD43D204B;DEPARTAMENTO DE ENGENHARIA SANITARIA AMBIENTAL;90EEAA781B1FE0E2EE51600420C0DA59;B;25A|50A|65AH|65AI|65J|65K|65L|69A|69B|69C|69D|70A;3;4;4;5;5;4;4;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;563CFCC0F1FE03885F98CEBBD43D204B;DEPARTAMENTO DE ENGENHARIA SANITARIA AMBIENTAL;EEA5D01C9E2D06C09066942292517E52;A;67A;5;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;563CFCC0F1FE03885F98CEBBD43D204B;DEPARTAMENTO DE ENGENHARIA SANITARIA AMBIENTAL;743D02F5FA8D5FC96C4EEBDF3569D9F2;A;67A;4;5;5;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;33607DF6BEFD574CCD2A229554BAA6DF;DEPTO DE ECONOMIA E FINANCAS /ECO;D0006A0764C62D885BC7CF85A5A8C9AE;A;05A|51A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;37EF7FA80CBF31E31E51B7A5D16F3DAC;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;DF2E2824BFD7CA0EDFAC8C4F65A33921;A;07GV;3;3;3;5;5;4;3;5;3;4;4;3;2;2;5
2018;3;DOCENTE_TURMA;62DE68F019083B11B1633425B7EFA092;DEPTO DE ENERGIA ELETRICA /ENG;66F94C147D635A4E751FE59946E0BAAA;A;65A|65AJ|65AK|65AL|65I|65J|65L|69A|69B|69C|69D|70A;4;4;3;5;5;4;5;5;5;5;4;5;4;5;5
2018;3;DOCENTE_TURMA;62DE68F019083B11B1633425B7EFA092;DEPTO DE ENERGIA ELETRICA /ENG;66F94C147D635A4E751FE59946E0BAAA;B;25A|65AH|65AI|65AK|65AL|65L|69A|69B|69C|69D|70A;4;4;3;5;5;4;5;5;5;5;4;5;4;5;5
2018;3;DOCENTE_TURMA;A806C264554D86F7A2AD23CE7F5DC676;DEPTO DE FISIOLOGIA /ICB;96C92EADF0F28318816F933D9E2D177B;A;20A;4;4;5;5;5;4;5;5;5;3;5;5;5;5;5
2018;3;DOCENTE_TURMA;A806C264554D86F7A2AD23CE7F5DC676;DEPTO DE FISIOLOGIA /ICB;EF095042B3C51ECF5CDAD2F836D5E7A6;A;15A;4;4;4;5;5;4;5;5;5;3;5;5;5;5;5
2018;3;DOCENTE_TURMA;8D3A08418AA4E7F2983786DA725E7111;DEPARTAMENTO DE EDUCAÇÃO;8EE6F96B80E2091CE0CC88378F262A3A;A;72C|72CL|73C|73CB|73CL;5;5;5;5;5;5;5;5;5;5;5;4;5;5;0
2018;3;DOCENTE_TURMA;8D3A08418AA4E7F2983786DA725E7111;DEPARTAMENTO DE EDUCAÇÃO;D94046D744CD1ABD7853E0A9D96764BB;A;72C|72CL|73C|73CL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;3;DOCENTE_TURMA;8D3A08418AA4E7F2983786DA725E7111;DEPARTAMENTO DE EDUCAÇÃO;934105B17403EFE207B944CB9574E239;K;30A;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;0DA310173C52595AC607140581374D80;DEPTO DE ARTES /IAD;FC5F3A19A47E6EB43EC7931ECD09D88E;A;66A;4;4;4;5;5;4;3;5;5;5;5;5;3;4;5
2018;3;DOCENTE_TURMA;0DA310173C52595AC607140581374D80;DEPTO DE ARTES /IAD;FC5F3A19A47E6EB43EC7931ECD09D88E;B;66A;4;4;4;5;5;4;3;5;5;5;5;5;3;4;5
2018;3;DOCENTE_TURMA;0DA310173C52595AC607140581374D80;DEPTO DE ARTES /IAD;0508A93B0D2620FA96DBD37368AEBD1A;A;66A|66D;4;4;4;5;5;5;4;5;5;5;5;5;3;4;5
2018;3;DOCENTE_TURMA;0DA310173C52595AC607140581374D80;DEPTO DE ARTES /IAD;0B7ACAAF1994149BC4FAB9FFF93F2261;A;66A|66D;4;4;4;5;5;4;4;5;5;5;5;5;3;4;5
2018;3;DOCENTE_TURMA;754A69E75B3C55E9F3D8DF5B69D1F39A;DEPTO DE CIENCIAS SOCIAIS/ICH;8199890F08CA782F55AB2BCAA298BA02;A;10B|10L|19A|27ABI|27L|66E|68A|72C|72CB|72CL|73C|73CB|73CL;4;4;5;5;5;5;5;5;4;5;5;5;3;5;5
2018;3;DOCENTE_TURMA;5FC69A2E81191501BD252D4FC6FFDE2A;DEPTO DE SAUDE COLETIVA/MED;E5BD94B34A2239010EF7633509565CC0;C;64A;4;4;4;5;5;5;5;5;5;5;5;5;4;4;5
2018;3;DOCENTE_TURMA;5FC69A2E81191501BD252D4FC6FFDE2A;DEPTO DE SAUDE COLETIVA/MED;02FCD89558C62D09937D9C8D2BDC2BC1;A;15A|15B;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5
2018;3;DOCENTE_TURMA;5FC69A2E81191501BD252D4FC6FFDE2A;DEPTO DE SAUDE COLETIVA/MED;02FCD89558C62D09937D9C8D2BDC2BC1;B;15A|15B;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5
2018;3;DOCENTE_TURMA;5FC69A2E81191501BD252D4FC6FFDE2A;DEPTO DE SAUDE COLETIVA/MED;02FCD89558C62D09937D9C8D2BDC2BC1;C;15A|15B|55A;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5
2018;3;DOCENTE_TURMA;5FC69A2E81191501BD252D4FC6FFDE2A;DEPTO DE SAUDE COLETIVA/MED;02FCD89558C62D09937D9C8D2BDC2BC1;D;15A|15B|65D;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5
